id,loan_status
59092,0.0018969715
59093,7.218429e-05
59094,3.424118e-05
59095,1.2459531e-06
59096,0.9992654
59097,0.031027025
59098,0.0031119876
59099,0.00015308405
59100,0.0001104198
59101,4.225206e-06
59102,0.00017633276
59103,0.001241801
59104,6.5073623e-06
59105,0.00458166
59106,0.00020115831
59107,0.074000716
59108,0.02389793
59109,0.0010614884
59110,0.0002032579
59111,9.082163e-05
59112,0.0016286946
59113,0.9993974
59114,0.01906512
59115,0.037839804
59116,5.264807e-06
59117,0.0006390682
59118,0.0008702691
59119,0.0001974919
59120,3.3318054e-05
59121,3.145814e-05
59122,0.003222057
59123,0.9988024
59124,0.9997812
59125,0.008910692
59126,0.98856866
59127,0.00041910878
59128,0.0003476779
59129,0.003127614
59130,0.00032473824
59131,0.0039392207
59132,0.09436065
59133,0.13319445
59134,0.00036048112
59135,5.1265533e-07
59136,2.5893445e-05
59137,0.00055226835
59138,0.00069455
59139,3.955261e-07
59140,0.0010398512
59141,0.99794096
59142,0.005058638
59143,0.012986034
59144,5.817334e-06
59145,0.0002409257
59146,0.0007963353
59147,0.0018662325
59148,0.00015464376
59149,0.0005009338
59150,0.00033795735
59151,0.00010151583
59152,0.0002450819
59153,6.601914e-05
59154,0.018063026
59155,0.0002876491
59156,0.010502671
59157,3.5442332e-05
59158,0.00126395
59159,0.0002350511
59160,0.0018819944
59161,0.00016335782
59162,0.0013637514
59163,0.00046365586
59164,3.617431e-05
59165,0.0020849777
59166,2.5006642e-05
59167,0.0021757083
59168,0.23412155
59169,0.9987237
59170,0.00035409647
59171,0.00015963818
59172,0.004320446
59173,0.00024216704
59174,8.810582e-06
59175,2.5987325e-05
59176,0.00032315665
59177,6.926647e-05
59178,5.2353917e-05
59179,3.059761e-05
59180,0.0063771224
59181,0.17086147
59182,0.9998435
59183,0.0006232479
59184,0.028465344
59185,0.033208415
59186,0.00017580592
59187,8.552916e-05
59188,0.0034905719
59189,0.0018391511
59190,9.029916e-05
59191,9.138675e-05
59192,0.005141606
59193,0.0005371112
59194,0.022282962
59195,0.00026932452
59196,0.00017769211
59197,0.0013996542
59198,0.0045580296
59199,1.4594911e-08
59200,0.99996376
59201,4.3760654e-05
59202,6.054386e-05
59203,0.00425436
59204,3.8585487e-05
59205,3.7455276e-05
59206,3.511626e-05
59207,0.0002853908
59208,0.0011762175
59209,0.00018778328
59210,0.0005210308
59211,0.0014232813
59212,0.033152368
59213,0.19652404
59214,0.0002759034
59215,6.019712e-05
59216,0.010856203
59217,5.729167e-06
59218,1.14718205e-05
59219,1.3170796e-05
59220,0.13037975
59221,0.9814129
59222,0.00016567174
59223,0.00021498773
59224,0.0023190577
59225,2.8976969e-05
59226,0.0007988913
59227,0.050830092
59228,0.0013715829
59229,2.5301768e-05
59230,1.6779157e-06
59231,0.00035622294
59232,0.21254283
59233,0.0019158564
59234,0.0014161675
59235,1.4014623e-06
59236,0.0023333437
59237,0.0040107616
59238,2.5483068e-05
59239,0.04290253
59240,0.00013023507
59241,0.0010330357
59242,0.000685823
59243,0.99933285
59244,0.0012147912
59245,0.9968906
59246,0.00022867732
59247,0.010627277
59248,3.094623e-05
59249,0.04480673
59250,0.015794966
59251,0.022438826
59252,0.016489575
59253,0.01097113
59254,0.0012228109
59255,3.332635e-05
59256,1.5317852e-07
59257,0.99985087
59258,0.0004456723
59259,0.99999726
59260,8.119574e-05
59261,0.0001497851
59262,0.0152512435
59263,3.748507e-07
59264,0.0012111311
59265,0.20033401
59266,0.045529593
59267,0.1470598
59268,0.0017813728
59269,8.479547e-06
59270,0.9999994
59271,0.00039823473
59272,0.99770504
59273,0.0003194886
59274,0.00091579265
59275,0.0012144592
59276,0.004405185
59277,0.00017779024
59278,0.0076089622
59279,0.00013127117
59280,8.083565e-05
59281,0.015061151
59282,0.00067882263
59283,0.015355527
59284,0.00015835708
59285,0.00031043764
59286,0.008108712
59287,0.008418775
59288,0.99999416
59289,2.726532e-05
59290,0.0049450453
59291,0.009580814
59292,4.347558e-06
59293,0.0003222866
59294,0.9985733
59295,0.007051685
59296,0.00021538249
59297,0.003281379
59298,7.75509e-05
59299,0.0015061888
59300,0.0059834146
59301,0.00052048976
59302,0.00033013074
59303,0.00023264313
59304,0.0012908612
59305,0.0304009
59306,1.4948658e-05
59307,0.00011710614
59308,0.00052964484
59309,0.0003017667
59310,5.3469803e-06
59311,0.0043837973
59312,0.00016661022
59313,0.99971265
59314,0.002800674
59315,0.00015267776
59316,0.76420474
59317,0.010693102
59318,0.00016576181
59319,0.013044497
59320,0.000589926
59321,0.00045284588
59322,0.0054107043
59323,0.0003688716
59324,0.9090426
59325,0.0026334096
59326,0.0052975765
59327,0.0077820313
59328,0.00027129296
59329,0.00024229268
59330,0.005649273
59331,6.1938284e-05
59332,1.2524751e-05
59333,8.450501e-06
59334,0.0013623728
59335,0.00015833264
59336,0.00227328
59337,0.0005161037
59338,0.0056038126
59339,0.042669598
59340,0.05699226
59341,0.0036499524
59342,0.0003745238
59343,1.4838624e-05
59344,0.00123365
59345,0.00060706976
59346,0.0003156051
59347,0.23731248
59348,1.7161185e-05
59349,0.006740566
59350,0.001892152
59351,0.012977005
59352,0.0025059297
59353,0.99163944
59354,0.97234774
59355,6.608781e-05
59356,0.00013345537
59357,3.9911847e-05
59358,0.01552893
59359,3.7501664e-05
59360,0.9999969
59361,1.1182261e-05
59362,0.9006781
59363,6.410332e-06
59364,0.00011406613
59365,9.4038405e-05
59366,3.50301e-05
59367,0.00075791025
59368,0.9963193
59369,0.0006682628
59370,0.00038574188
59371,3.0044305e-07
59372,0.011932203
59373,0.0041297567
59374,1.977382e-05
59375,0.99992776
59376,0.97517157
59377,0.0053975615
59378,0.005589472
59379,0.00057827495
59380,0.0011357339
59381,0.0012017087
59382,0.02768683
59383,0.99911135
59384,0.00022175208
59385,0.00053823105
59386,0.008539742
59387,0.99986994
59388,0.07220346
59389,0.030189335
59390,0.00070603774
59391,0.013121203
59392,0.00060207484
59393,0.99741936
59394,0.64346474
59395,0.0014339344
59396,0.0013770923
59397,0.0006364296
59398,7.3996314e-05
59399,1.9802526e-05
59400,0.0030328454
59401,0.0011407639
59402,0.03286739
59403,0.0001630668
59404,0.004762637
59405,9.845707e-06
59406,5.508875e-05
59407,1.6709548e-05
59408,0.0015045267
59409,0.0007856263
59410,0.00014536729
59411,0.00014935013
59412,0.00016357137
59413,3.7690324e-07
59414,0.0067359353
59415,8.2296894e-05
59416,4.487884e-05
59417,0.00030915492
59418,5.128773e-07
59419,2.2510841e-07
59420,0.011845333
59421,0.0014644531
59422,0.002717998
59423,0.010560285
59424,0.9947577
59425,0.001825551
59426,2.3457711e-05
59427,0.00021727761
59428,0.034755383
59429,2.373562e-05
59430,0.0001244466
59431,0.0001188172
59432,7.923441e-06
59433,0.045556247
59434,1.7280052e-05
59435,4.9381272e-09
59436,4.1882936e-06
59437,0.00081646914
59438,0.048622075
59439,0.07012796
59440,0.00033808433
59441,0.00057160814
59442,3.093746e-06
59443,4.5515569e-07
59444,0.014944671
59445,0.0067360247
59446,0.0014581995
59447,9.2454364e-05
59448,0.00011559218
59449,0.00018575089
59450,0.0065580076
59451,0.9992483
59452,0.00010103797
59453,0.00011298899
59454,0.0059325094
59455,0.0031727266
59456,0.0003991621
59457,0.99449146
59458,0.0028434952
59459,0.05761464
59460,0.007932641
59461,1.37032785e-05
59462,0.99748355
59463,4.343992e-05
59464,0.6030615
59465,0.0027585141
59466,0.00040545856
59467,0.005167604
59468,7.9763936e-08
59469,0.0002959413
59470,7.277203e-07
59471,0.00015939998
59472,0.004928026
59473,0.00027269588
59474,0.00038267262
59475,0.00050394377
59476,2.9133242e-05
59477,0.00020393307
59478,6.288403e-06
59479,0.00072064885
59480,0.00062407204
59481,7.0969705e-05
59482,0.9999368
59483,0.0011209457
59484,8.655691e-05
59485,7.330522e-05
59486,0.17024271
59487,0.00016433159
59488,0.00054869044
59489,0.0003524816
59490,0.00034568048
59491,0.9998155
59492,0.00012422346
59493,0.0001412802
59494,4.0381256e-05
59495,0.9990883
59496,8.323498e-05
59497,0.99994683
59498,0.0018357133
59499,0.00038448008
59500,0.9999993
59501,0.0012311823
59502,0.9963659
59503,0.0031271013
59504,3.782705e-05
59505,0.00025891425
59506,0.00010004206
59507,1.0630825e-05
59508,0.0003708302
59509,0.00056771457
59510,0.012594243
59511,8.727365e-06
59512,1.4119871e-05
59513,0.012197672
59514,0.00027791856
59515,0.00053317344
59516,0.00070768653
59517,0.027240567
59518,6.6879526e-05
59519,2.8670453e-05
59520,0.0016842489
59521,9.004791e-05
59522,0.011197074
59523,9.4595125e-05
59524,4.187491e-05
59525,0.046202555
59526,0.030211423
59527,0.00035412158
59528,0.00068912073
59529,0.0022342177
59530,0.9941691
59531,0.0006894731
59532,1.381413e-07
59533,0.0047557415
59534,0.00024974823
59535,0.00032341617
59536,0.0027262033
59537,0.00028159985
59538,0.02689145
59539,0.00044334817
59540,0.04365219
59541,7.830951e-06
59542,0.0034075715
59543,7.209583e-05
59544,0.0049720164
59545,0.000264585
59546,4.3758486e-05
59547,0.0003804104
59548,1.07331825e-05
59549,5.2166277e-05
59550,2.2414675e-05
59551,0.0006399861
59552,0.00010874748
59553,0.00039400658
59554,0.9994062
59555,0.00039340963
59556,6.236497e-05
59557,4.4305867e-05
59558,0.0014428111
59559,0.0057461644
59560,0.00032262842
59561,0.00041610512
59562,0.0034258117
59563,8.052208e-09
59564,0.0036114238
59565,0.00018054477
59566,0.0018648055
59567,7.17256e-05
59568,1.068293e-05
59569,1.7480772e-05
59570,0.012947922
59571,0.04336287
59572,0.00022342273
59573,0.0005477927
59574,0.9997725
59575,1.8850145e-05
59576,0.00028334928
59577,0.002351015
59578,0.0145379715
59579,2.0287438e-05
59580,0.00016740148
59581,4.971354e-05
59582,7.984635e-05
59583,0.0002586818
59584,2.0510504e-06
59585,0.0023612408
59586,0.00050105056
59587,2.7302867e-05
59588,0.76048195
59589,0.0015703996
59590,2.705655e-06
59591,0.011020349
59592,0.0013439808
59593,0.000225779
59594,0.0033553948
59595,8.7186e-05
59596,0.3132699
59597,0.99980015
59598,0.009004939
59599,0.0022836903
59600,0.9999968
59601,1.12025955e-05
59602,0.008586686
59603,0.00091582316
59604,0.005374192
59605,5.28959e-05
59606,0.002534533
59607,0.00047472984
59608,0.000228789
59609,0.00014055581
59610,0.99393255
59611,0.00010814274
59612,0.97422
59613,0.0016735146
59614,0.019315945
59615,0.0007922159
59616,0.0066347797
59617,0.002950417
59618,0.044701476
59619,0.00013967388
59620,0.00034659577
59621,0.00012337693
59622,0.00022008677
59623,0.006167285
59624,0.028070377
59625,0.0022840642
59626,0.0021358237
59627,0.03195576
59628,0.00016330084
59629,2.0392024e-05
59630,0.0037153845
59631,1.9212937e-06
59632,0.00059814256
59633,0.0007159325
59634,7.1594935e-05
59635,0.00012452458
59636,0.0018469803
59637,0.012527832
59638,0.9999995
59639,2.7697291e-05
59640,2.1322756e-05
59641,0.00015203028
59642,7.800467e-05
59643,0.00048011236
59644,0.005726646
59645,0.90225893
59646,1.4449637e-05
59647,0.9998746
59648,0.0002043648
59649,0.0007458713
59650,1.409609e-07
59651,3.620202e-05
59652,0.00080410804
59653,0.0007709733
59654,8.739276e-05
59655,0.00036380262
59656,0.07146416
59657,0.9962735
59658,0.0002543205
59659,0.0001117839
59660,0.011079315
59661,0.0003563756
59662,0.9125864
59663,0.025245514
59664,0.0017315848
59665,0.00041185535
59666,0.0018702985
59667,9.579645e-05
59668,0.0015527538
59669,3.8775164e-05
59670,0.017250711
59671,7.6549964e-05
59672,8.7431355e-05
59673,0.00056920183
59674,0.41752207
59675,2.3112437e-07
59676,0.016524535
59677,0.9988801
59678,0.00018606587
59679,0.0007139121
59680,3.2247021e-06
59681,0.0007259907
59682,0.00020635458
59683,4.23347e-06
59684,0.012799396
59685,0.0008873673
59686,0.0013472942
59687,0.00025163937
59688,0.0011064827
59689,0.00029113787
59690,1.8255707e-05
59691,1.941211e-05
59692,0.00076778204
59693,0.00018571422
59694,0.00014576982
59695,8.1316844e-05
59696,0.97250664
59697,1.9240742e-05
59698,0.007326866
59699,0.0023785413
59700,0.0062871063
59701,7.7434925e-06
59702,0.0008237035
59703,0.01463758
59704,1.5954549e-05
59705,0.014662649
59706,0.00011296788
59707,0.0004958908
59708,0.0001329126
59709,0.0010359841
59710,0.0018070034
59711,0.017033665
59712,0.00026238934
59713,0.00037575478
59714,0.996977
59715,0.8733868
59716,0.008649875
59717,1.6878727e-06
59718,0.004147281
59719,0.9898656
59720,0.0001017686
59721,0.9996966
59722,0.00024882818
59723,0.00096730667
59724,0.0077340445
59725,2.5681755e-05
59726,0.00012269928
59727,0.0014444548
59728,2.5681436e-05
59729,5.4064778e-05
59730,0.013308192
59731,0.0020425199
59732,0.0006493563
59733,0.0005987338
59734,0.0008445168
59735,2.9730048e-05
59736,0.0052542915
59737,5.992317e-05
59738,0.0058410275
59739,0.0011372983
59740,0.0002989575
59741,5.5090797e-05
59742,0.035856042
59743,0.002522991
59744,0.0028310136
59745,0.0007117179
59746,0.0006260101
59747,1.0
59748,0.0001540562
59749,0.00026061817
59750,0.0040923893
59751,4.4412013e-06
59752,0.0027675552
59753,3.6643592e-05
59754,2.9110246e-05
59755,0.012259791
59756,0.00088427344
59757,3.8142807e-05
59758,0.0036767654
59759,0.00030371433
59760,0.0008342265
59761,0.0009173296
59762,0.7076963
59763,1.0167853e-06
59764,0.00023752973
59765,2.9116472e-07
59766,0.36750877
59767,0.00017393942
59768,1.7062066e-05
59769,0.005714923
59770,0.007001517
59771,4.6124056e-05
59772,0.00054287043
59773,0.00012373096
59774,0.0013368657
59775,0.44954622
59776,0.11832708
59777,0.38740197
59778,3.7295763e-06
59779,0.0004830332
59780,2.0987243e-06
59781,0.0005401364
59782,0.0022949355
59783,0.002727976
59784,0.00033602124
59785,0.00024662007
59786,0.5785751
59787,0.028699122
59788,0.00012024203
59789,0.0102524925
59790,0.0002823736
59791,4.1457064e-08
59792,0.00022541614
59793,6.650557e-05
59794,0.9995561
59795,0.99834204
59796,0.00018656648
59797,8.8890345e-05
59798,1.6916832e-05
59799,3.0338408e-05
59800,0.003600832
59801,0.00018152368
59802,0.0034481853
59803,0.0015927358
59804,0.005494324
59805,2.4776766e-06
59806,8.101452e-05
59807,2.3508524e-05
59808,3.5611934e-05
59809,0.0019559741
59810,0.00017147961
59811,0.0003803172
59812,0.0007086266
59813,0.00017295193
59814,6.6440284e-06
59815,0.415374
59816,0.13491198
59817,2.1364727e-05
59818,0.13859606
59819,0.017961582
59820,0.005129844
59821,0.0065041985
59822,0.0016099341
59823,0.0063074245
59824,0.00031600613
59825,0.0002381917
59826,0.0033188215
59827,0.02814092
59828,0.015650898
59829,0.014534022
59830,8.138061e-05
59831,0.00016916718
59832,0.0041562184
59833,0.0080378065
59834,0.00011314555
59835,8.57423e-05
59836,0.00041055412
59837,0.005723362
59838,0.01779322
59839,0.014246653
59840,0.0017157869
59841,0.9964142
59842,0.001299375
59843,0.0028944046
59844,0.001189212
59845,0.005547975
59846,0.00015796287
59847,4.125436e-05
59848,0.0013164594
59849,1.1863848e-05
59850,0.9999118
59851,1.1775221e-07
59852,0.00037598374
59853,0.00040149386
59854,7.5055067e-07
59855,0.00030788747
59856,1.0442493e-05
59857,0.008382994
59858,0.9837938
59859,0.00024306848
59860,0.9976029
59861,7.067666e-05
59862,5.468434e-07
59863,0.00014001712
59864,6.0050525e-06
59865,0.0001389833
59866,0.0085278815
59867,0.047660217
59868,0.0016411787
59869,0.0015434524
59870,5.825394e-07
59871,9.550236e-06
59872,0.00011322563
59873,0.00016578569
59874,2.4534515e-05
59875,0.011951714
59876,6.7276437e-06
59877,0.006802526
59878,0.99992955
59879,0.0029416576
59880,0.9619241
59881,1.1099569e-06
59882,0.006657414
59883,0.0043052607
59884,0.00886744
59885,0.0031451685
59886,0.006421123
59887,0.99561983
59888,0.0007245531
59889,3.4595563e-05
59890,2.090941e-05
59891,0.9520883
59892,4.414687e-05
59893,0.00073929434
59894,0.019871999
59895,0.077183925
59896,2.59338e-06
59897,0.0012789688
59898,0.0005031912
59899,0.001136104
59900,3.4178214e-05
59901,0.9999751
59902,0.0025384042
59903,0.0001385612
59904,0.0012783448
59905,0.00046027038
59906,0.020226305
59907,6.739028e-05
59908,0.0037401367
59909,0.00036145255
59910,0.0067396658
59911,0.008113976
59912,0.000551836
59913,5.0668845e-08
59914,9.796983e-05
59915,0.00033881713
59916,5.7019384e-05
59917,1.3848144e-05
59918,6.123315e-06
59919,0.005585919
59920,8.8501205e-05
59921,0.00028635428
59922,0.00026176719
59923,0.011640031
59924,4.477293e-06
59925,0.9993339
59926,6.6952205e-05
59927,0.0004714087
59928,7.878062e-05
59929,1.6178414e-05
59930,0.00042469485
59931,0.00018811018
59932,0.0027668772
59933,0.00053087267
59934,0.0001464388
59935,2.9671853e-06
59936,7.499233e-05
59937,0.0008513521
59938,0.002112245
59939,0.001808956
59940,0.37234768
59941,2.1119822e-08
59942,0.0001517933
59943,0.0002999499
59944,8.317563e-05
59945,0.0033860928
59946,0.0015904283
59947,2.2728249e-05
59948,7.224621e-05
59949,0.99976474
59950,0.00021810413
59951,0.0022371735
59952,1.3800985e-05
59953,0.0018583003
59954,0.0009913057
59955,1.0782733e-06
59956,6.858278e-05
59957,0.014688893
59958,0.0006036898
59959,0.00091790146
59960,1.0095283e-05
59961,0.0023289265
59962,0.0072367773
59963,0.00034529233
59964,3.302913e-08
59965,3.064609e-05
59966,0.7968266
59967,0.00032431533
59968,0.00015339995
59969,0.00040584218
59970,0.060750682
59971,0.99998856
59972,0.99131244
59973,0.009532704
59974,0.0008059273
59975,0.0037647306
59976,0.000767758
59977,0.1515104
59978,0.020760057
59979,0.0003334765
59980,0.9999937
59981,5.4454135e-06
59982,1.0
59983,0.05589753
59984,0.0027595675
59985,0.03038369
59986,0.0019098596
59987,5.1754072e-05
59988,0.029517565
59989,0.0007894415
59990,5.8248366e-05
59991,0.04822859
59992,6.3709676e-06
59993,9.010136e-06
59994,0.00026631428
59995,0.99974424
59996,0.0003815963
59997,0.079838306
59998,0.0008043928
59999,9.060909e-05
60000,0.00027261788
60001,0.0003077484
60002,0.0003103823
60003,0.00043829053
60004,0.00023775245
60005,5.1262195e-05
60006,0.071429364
60007,0.004234986
60008,0.00031701216
60009,0.0002643303
60010,0.0005475476
60011,0.00033094911
60012,0.02317071
60013,2.5194358e-05
60014,0.0023971368
60015,0.0010278156
60016,0.3966787
60017,0.008338814
60018,0.00019196009
60019,0.99422604
60020,0.012653744
60021,0.00016287195
60022,0.00016233331
60023,0.004961393
60024,0.9996681
60025,0.00053193787
60026,0.72913724
60027,0.1426791
60028,0.0007308958
60029,0.99999976
60030,0.004324583
60031,0.053821616
60032,0.009395173
